mean,sum,32,64,128,256,512,1024,2048,4096,8192,16384,
51176.9,156572,100,0,100,99.9,99.3,97.2,81.6,44.6,5.9,0,
49320.8,177228,100,100,99.9,99.8,99.1,95.9,78.3,42.4,5.8,0,
51526.7,188088,100,100,99.9,99.8,99.4,96.2,80.5,46.2,6.2,0,
52219,170024,100,0,100,99.5,98.5,95.6,79.8,47,7.5,0,
53504,216164,100,0,99.9,99.8,98.7,96.5,81.6,50,7.7,0.1,
50835.5,176656,100,99.9,99.7,99.1,98.3,94.6,77.4,46.5,6.1,0,
51665.2,176900,100,0,0,100,99.7,95.9,78.7,45.1,7.7,0,
53486.7,174212,100,100,0,99.7,98.5,95.7,80.5,49.6,7.5,0,
33716.7,159056,100,100,99.9,98,93.1,81.7,58.6,24.8,1.7,0,
46007.7,156500,100,100,99.7,99.3,98,94.2,74.6,42,3.3,0,
50411.5,173952,100,0,100,99.6,98.6,96,79.9,46.5,5.7,0,
52478.9,176692,100,100,99.9,99.7,99,96.4,79.3,47.7,8.8,0,
53657.7,177952,100,100,99.9,99.5,98.9,95.5,80.9,48.6,7.2,0,
53003,226948,100,100,99.8,99.6,98.9,96.7,79.8,46.5,7.9,0.1,
55049.9,176516,100,100,99.9,99.7,99.1,96.6,82.4,49.1,9.5,0,
53609.2,230776,100,100,0,99.9,99.3,96.6,80.4,47.4,8.5,0.1,
51700,177080,100,0,99.9,99.6,98.7,95.8,77.6,46.3,7.3,0,
55064.5,174156,100,0,100,99.9,99.3,96.1,81.9,49.8,8,0,
54527.1,176912,100,0,100,99.9,99.3,97.4,81.9,49.6,8,0,
52182.1,178552,100,100,99.7,99.5,98.9,95.4,79.7,46.1,6.6,0,
